Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,fastARG_completed,RentPlus_completed,ARGweaver_completed,tsinfer_completed,fastARG_0_SPRunrooted,fastARG_edges,fastARG_0_RFrooted,fastARG_memory,fastARG_0_RFunrooted,fastARG_ts_filesize,fastARG_0_wRFunrooted,fastARG_0_KCrooted,fastARG_0_wRFrooted,fastARG_cputime,fastARG_0_pathunrooted,RentPlus_cputime,RentPlus_0_pathunrooted,RentPlus_0_wRFunrooted,RentPlus_0_RFunrooted,RentPlus_0_KCrooted,RentPlus_0_wRFrooted,RentPlus_0_RFrooted,RentPlus_memory,RentPlus_0_SPRunrooted,tsinfer_0_KCrooted,tsinfer_max_polytomy,tsinfer_2_SPRunrooted,tsinfer_var_polytomy,tsinfer_cputime,tsinfer_mean_polytomy,tsinfer_2_pathunrooted,tsinfer_edges,tsinfer_0_RFrooted,tsinfer_0_SPRunrooted,tsinfer_0_wRFunrooted,tsinfer_2_wRFrooted,tsinfer_2_wRFunrooted,tsinfer_2_RFunrooted,tsinfer_0_RFunrooted,tsinfer_2_RFrooted,tsinfer_0_wRFrooted,tsinfer_memory,tsinfer_ts_filesize,tsinfer_2_KCrooted,tsinfer_0_pathunrooted
0,0,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,323,96,46,808716224,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,323,96,46,808716224,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,423,117,314,1137898847,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,423,117,314,1137898847,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,435,123,1696,716355064,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,435,123,1696,716355064,True,False,False,False,2.126415090023255,467.0,8.725030431980754,2232320.0,6.445128879608179,107524.0,30840.296706161538,12.58753279505943,30842.683265467334,0.02,11.588125615477407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,282,78,6380,309401769,True,False,False,False,0.9225103743741172,298.0,4.525524185559738,2629632.0,2.5255715980035043,185181.0,22972.043756405412,9.687638024588379,22973.380728453903,0.03,6.236443241837518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,282,78,6380,309401769,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,335,91,39327,429519779,False,False,False,True,,,,,,,,,,,,,,,,,,,,,1.4603031460984028,71.0,0.6122877238851092,36.50493096646944,4.46,3.5384615384615383,3.237789295362699,552.0,1.2679572784682025,0.603673655371842,27871.898937653656,27871.961694318576,27871.898937653656,1.255514804099072,1.2299095114467247,1.2979674533572771,27871.961694318576,94203904.0,800690.0,1.5098896797936885,3.370437573816613
9,0,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,335,91,39327,429519779,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,359,97,69,1927017078,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,359,97,69,1927017078,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,297,84,267,1088278859,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,297,84,267,1088278859,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,343,97,1656,567844019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,343,97,1656,567844019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,282,80,6904,872000538,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,282,80,6904,872000538,False,False,False,True,,,,,,,,,,,,,,,,,,,,,3.5596138382658853,187.0,1.0327982213519582,180.95977737122834,1.6,4.878172588832487,6.920925462768791,961.0,2.889752911550568,0.6321527212291801,25119.561554470423,25119.604722643966,25119.561554470423,3.215860362307141,2.7841385995344816,3.3379900153722497,25119.604722643966,63426560.0,211799.0,3.8880182362483566,7.117236950846703
18,1,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,265,73,36291,1492239008,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,265,73,36291,1492239008,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,449,123,83,499387851,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,449,123,83,499387851,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,261,77,281,1389054605,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,261,77,281,1389054605,False,False,False,True,,,,,,,,,,,,,,,,,,,,,11.202789342151164,27.0,3.3263407214664027,14.114149305555552,0.69,3.7291666666666665,17.30236733121276,179.0,9.326948993134659,,29595.97779181601,29596.10437728269,29595.977791816003,11.606436488578598,8.86154308776781,12.10920301428529,29596.104377282692,56643584.0,83081.0,11.537860988638217,20.830006261258763
24,2,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,232,67,1191,1972686173,True,False,False,False,1.3437296552471212,176.0,8.175243787586693,2170880.0,4.7938515762220835,91556.0,23268.446461583866,15.61614799426442,23276.469666275425,0.0,8.698927504530813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,232,67,1191,1972686173,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,331,88,7573,1953129429,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,331,88,7573,1953129429,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,266,76,27372,287794401,True,False,False,False,0.23092983881883672,241.0,2.5336075665630866,4624384.0,0.5447531325134053,570189.0,19363.495841914453,7.825631515279664,19364.79533149673,0.17,1.5653913855142638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,266,76,27372,287794401,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,416,119,69,1662864346,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,416,119,69,1662864346,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,303,85,223,392300528,False,False,False,True,,,,,,,,,,,,,,,,,,,,,8.756346889063936,40.0,2.526277376599331,28.84464806330695,0.7,3.36734693877551,11.900987331420971,165.0,7.22038851747509,,23313.924632657174,23314.17026571403,23313.924632657174,7.258441344286391,6.207650381173525,8.440004179198153,23314.17026571403,56471552.0,80829.0,8.97028920700659,13.554021441368372
33,3,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,303,85,223,392300528,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,299,84,1690,1125918068,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,299,84,1690,1125918068,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,291,83,6509,265820473,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,291,83,6509,265820473,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,295,77,34660,1046743283,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,295,77,34660,1046743283,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,347,103,74,1350418526,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,347,103,74,1350418526,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,293,81,264,466871037,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,293,81,264,466871037,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,290,81,1134,1916939455,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,290,81,1134,1916939455,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,500,136,10374,929397077,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,4,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,500,136,10374,929397077,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,411,120,49199,462359148,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,411,120,49199,462359148,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,244,64,32,418086302,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,5,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,244,64,32,418086302,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,5,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,284,84,300,316767138,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,284,84,300,316767138,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,366,106,1691,570841540,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,366,106,1691,570841540,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,5,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,383,108,9730,358116354,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,5,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,383,108,9730,358116354,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,268,78,33159,1974001566,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,268,78,33159,1974001566,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,6,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,326,94,43,1553621901,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,6,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,326,94,43,1553621901,False,False,False,True,,,,,,,,,,,,,,,,,,,,,14.073188783680147,18.0,4.0945686338424885,13.850415512465375,0.55,3.789473684210526,22.155950701360894,72.0,12.679466320069047,,25619.74807130248,25619.973374305846,25619.74807130248,16.20493116891174,11.088603994932534,18.348385965725885,25619.973374305846,56250368.0,76733.0,18.91391701590767,27.489733392697577
62,6,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,295,82,296,667719760,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,6,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,295,82,296,667719760,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,6,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,270,76,1466,667699277,False,False,False,True,,,,,,,,,,,,,,,,,,,,,4.460586917031807,41.0,1.1510352987215549,18.973634396971338,0.86,3.2906976744186047,8.185053674716992,283.0,3.327333675231178,0.89522442372259,25923.37370534874,25923.45865670833,25923.373705348735,3.3650091906973443,3.1975250297934736,3.496277046454362,25923.45865670833,57581568.0,103419.0,4.599540387271318,8.185003764895725
65,6,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,270,76,1466,667699277,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,6,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,340,95,8935,134906351,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,6,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,340,95,8935,134906351,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,6,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,354,92,37354,1294647786,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,6,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,354,92,37354,1294647786,True,False,False,False,1.9755408110203256,8860.0,7.770487822720453,5840896.0,5.129934049810297,1000614.0,23526.51585647745,12.15596294167398,23551.38928779449,4.9399999999999995,9.145099882320668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,7,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,224,61,35,906262299,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,224,61,35,906262299,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,7,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,277,80,259,960426798,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,7,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,277,80,259,960426798,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,7,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,300,86,1587,1489521078,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,7,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,300,86,1587,1489521078,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,7,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,247,67,6487,1573457715,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,7,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,247,67,6487,1573457715,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,7,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,255,72,30581,745819123,False,False,False,True,,,,,,,,,,,,,,,,,,,,,1.2894494574986186,41.0,0.28426809396092995,17.186432118508545,3.6199999999999997,3.63302752293578,2.064958458444948,396.0,0.6960706137459527,0.28225843651173543,21775.27612025793,21775.296323062797,21775.276120257935,0.6819271176709241,0.6814288448364393,0.6971598188836912,21775.2963230628,89300992.0,618510.0,1.295860576916894,2.066072965357435
79,7,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,255,72,30581,745819123,True,False,False,False,1.8891127494694968,4664.0,9.163203562130684,4997120.0,6.0330393676625516,750581.0,18626.634302270497,14.778198129886102,18682.486628843828,2.69,11.334701543006299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,8,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,250,76,52,621137568,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,8,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,250,76,52,621137568,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,8,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,341,95,297,1917583319,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,8,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,341,95,297,1917583319,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,8,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,328,95,1552,171685554,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,8,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,328,95,1552,171685554,False,True,False,False,,,,,,,,,,,,15.48,10.386649100489526,,5.68444,9.089070981437452,,6.9743,614141952.0,1.79404,,,,,,,,,,,,,,,,,,,,,
86,8,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,395,106,8223,1809123449,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,8,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,395,106,8223,1809123449,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,8,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,268,81,34434,1429992420,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,8,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,268,81,34434,1429992420,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,9,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,281,80,42,1313836049,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,9,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,281,80,42,1313836049,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
